x,y,z,game_id,name,category,compilation,expansion,mechanic,average_rating,users_rated,highlight
55.944233,-54.080063,-60.375706,22684,Race the Wind,"['Nautical', 'Racing', 'Sports']",0,0,['Simulation'],6.4176,171,none
41.792587,-9.13154,48.6716,22721,Combo King,['Dice'],0,0,"['Dice Rolling', 'Press Your Luck']",5.893,200,none
3.8942382,50.979034,36.88694,22724,Zombie Rally,"['Card Game', 'Horror', 'Humor', 'Zombies']",0,0,['Hand Management'],5.52308,52,none
78.40614,10.630248,35.653763,22733,Uglydoll Card Game,['Card Game'],0,0,['Pattern Recognition'],5.97134,164,none
78.40687,10.630146,42.617718,22753,Thing-a-ma-Bots,['Card Game'],0,0,['Pattern Recognition'],5.91034,58,none
-15.744893,-10.734319,11.363082,22766,Die Siedler von Catan: Das Kartenspiel – 10th Anniversary Special Edition Tin Box,"['Card Game', 'Fantasy', 'Medieval']",1,0,"['Card Drafting', 'Hand Management', 'Trading']",7.64382,265,Fantasy
82.21894,26.609196,8.611634,22770,Mad Libs Card Game,"['Card Game', 'Word Game']",0,0,"['Card Drafting', 'Hand Management']",3.66613,62,none
34.58908,75.761246,55.5522,22790,Cephalopod,"['Abstract Strategy', 'Dice', 'Number', 'Print & Play', 'Territory Building']",0,0,['Tile Placement'],5.71689,74,none
-50.843216,59.443394,37.196552,22799,Legie,"['Abstract Strategy', 'Medieval']",0,0,"['Area Enclosure', 'Modular Board', 'Tile Placement']",5.53542,96,none
56.99051,40.76611,-22.313366,22808,Vroeger of Later,"['Bluffing', 'Trivia']",0,0,['Card Drafting'],6.79434,53,none
-29.698662,45.771076,-17.51848,22825,Tide of Iron,"['Wargame', 'World War II']",0,1,"['Action Point Allowance System', 'Dice Rolling', 'Hand Management', 'Hex-and-Counter', 'Modular Board', 'Partnerships', 'Time Track']",7.25444,3445,none
3.5621433,-57.204327,-11.544243,22826,Mutant Chronicles Collectible Miniatures Game,"['Collectible Components', 'Fighting', 'Horror', 'Miniatures', 'Science Fiction', 'Wargame']",0,0,"['Action Point Allowance System', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Variable Phase Order', 'Variable Player Powers']",6.16744,285,Science Fiction
-23.58408,18.387524,-19.367664,22827,StarCraft: The Board Game,"['Civilization', 'Fighting', 'Miniatures', 'Science Fiction', 'Space Exploration', 'Territory Building', 'Video Game Theme', 'Wargame']",0,1,"['Area Control / Area Influence', 'Area Movement', 'Deck / Pool Building', 'Modular Board', 'Variable Player Powers']",7.34109,6041,Science Fiction
63.79472,24.417849,25.337317,22839,Trivial Pursuit: DVD,"['Electronic', 'Movies / TV / Radio theme', 'Party Game', 'Trivia']",0,0,['Roll / Spin and Move'],5.08219,73,none
-27.206093,-68.64529,13.765433,22843,War in the Pacific (second edition),"['Wargame', 'World War II']",0,1,"['Hex-and-Counter', 'Simulation']",7.73084,58,none
79.73519,-13.772611,-22.284725,22847,Connect6,['Abstract Strategy'],0,0,['Pattern Building'],6.79765,85,none
35.40133,11.888589,28.35826,22861,Feed the Kitty,"['Animals', ""Children's Game"", 'Dice', 'Educational']",0,0,['Dice Rolling'],4.79133,339,none
47.525673,68.795135,-43.166744,22863,Luck of the Draw,['Party Game'],0,0,"['Line Drawing', 'Paper-and-Pencil', 'Voting']",6.60728,137,none
31.727081,66.60332,44.920418,22864,Zeus on the Loose,"['Card Game', 'Math', 'Mythology', 'Number']",0,0,['None'],6.00657,601,none
-48.80629,-57.702232,10.251156,22877,Fields of Fire,"['Korean War', 'Vietnam War', 'Wargame', 'World War II']",0,0,"['Campaign / Battle Card Driven', 'Modular Board']",7.54585,576,Vietnam War
41.317574,39.0372,22.521214,22889,Pictureka!,"['Abstract Strategy', 'Memory', 'Party Game', 'Puzzle']",0,0,"['Auction/Bidding', 'Memory', 'Modular Board']",5.42082,707,none
14.605838,-66.658005,2.756476,22897,Dreamblade,"['Collectible Components', 'Fantasy', 'Horror', 'Miniatures']",0,0,"['Area Control / Area Influence', 'Dice Rolling']",7.15726,919,Fantasy
20.752748,-71.23256,58.260773,22910,Naruto Collectible Card Game,"['Card Game', 'Collectible Components', 'Fighting', 'Movies / TV / Radio theme']",0,0,"['Card Drafting', 'Hand Management']",5.82816,76,none
53.203186,-57.23423,-58.9845,22924,Card Football: Premiere Edition,"['Card Game', 'Sports']",0,0,"['Hand Management', 'Simulation', 'Simultaneous Action Selection']",6.38396,159,none
47.38733,5.754924,44.760612,22938,Justinian,"['Ancient', 'Political']",0,0,['Betting/Wagering'],5.93944,556,none
-35.916912,14.789049,11.651653,22940,All is lost save Honour,"['Renaissance', 'Wargame']",0,0,['None'],7.66418,67,none
19.074137,-16.231352,-1.1287804,22947,Exxit,['Abstract Strategy'],0,0,"['Modular Board', 'Tile Placement']",7.01754,114,none
16.10012,56.625404,-29.852451,22948,Munchkin Impossible,"['Card Game', 'Fighting', 'Humor', 'Spies/Secret Agents']",0,1,"['Dice Rolling', 'Trading', 'Variable Player Powers']",6.03948,917,none
50.57409,-54.93474,-38.942196,22950,Play Nine,"['Card Game', 'Sports']",0,0,"['Hand Management', 'Set Collection']",6.28161,118,none
68.51445,66.39511,50.280907,22991,Mona Lisa Mysteries,['None'],0,0,['Auction/Bidding'],5.86017,59,none
-37.1314,-9.473495,-50.477654,23010,Risk: 40th Anniversary Collector's Edition,"['Territory Building', 'Wargame']",0,0,"['Area Control / Area Influence', 'Area Movement', 'Dice Rolling', 'Set Collection']",6.35441,553,none
-66.68859,39.438293,20.301008,23025,Shoot Out,"['American West', 'Card Game']",0,0,['Dice Rolling'],5.269,120,none
-43.95431,57.69941,-30.335562,23053,Guatemala Café,"['Farming', 'Territory Building']",0,0,"['Area Enclosure', 'Commodity Speculation', 'Hand Management', 'Route/Network Building']",6.261,715,none
15.957799,-14.162717,-34.68698,23055,Dragons of Kir,['Abstract Strategy'],0,1,['Tile Placement'],6.68163,147,none
-36.857002,29.070889,-16.53069,23094,Planet Steam,"['Economic', 'Science Fiction']",0,1,"['Auction/Bidding', 'Commodity Speculation', 'Trading']",7.27235,2175,Economic
47.76097,14.144223,-21.505995,23107,Drakon (third edition),"['Fantasy', 'Maze']",0,0,"['Grid Movement', 'Modular Board', 'Route/Network Building', 'Tile Placement', 'Variable Player Powers']",6.53576,2506,Fantasy
6.993112,22.511145,-28.913357,23142,Mag·Blast (Third Edition),"['Card Game', 'Humor', 'Science Fiction']",0,0,"['Campaign / Battle Card Driven', 'Hand Management', 'Player Elimination', 'Take That', 'Variable Player Powers']",6.06732,1776,Science Fiction
28.711248,43.844524,25.483164,23181,The Da Vinci Code Board Game: The Quest for the Truth,"['Deduction', 'Memory', 'Murder/Mystery', 'Novel-based']",0,1,"['Memory', 'Roll / Spin and Move']",5.07218,193,none
41.435123,42.07966,47.438892,23241,Gravediggers,"['Bluffing', 'Card Game', 'Horror', 'Memory']",0,0,"['Auction/Bidding', 'Memory', 'Simultaneous Action Selection']",5.77635,315,none
33.079655,31.573864,29.677603,23249,Game of Games,"['Action / Dexterity', 'Memory', 'Racing', 'Sports', 'Word Game']",0,0,"['Acting', 'Dice Rolling', 'Memory', 'Roll / Spin and Move']",4.64886,88,none
3.8065345,19.617523,-5.003909,23258,Expedition Altiplano,"['Adventure', 'Card Game', 'Exploration']",0,0,"['Card Drafting', 'Hand Management', 'Take That']",6.11932,132,none
23.144258,44.329758,-36.712784,23263,Clue DVD Game,"['Deduction', 'Murder/Mystery']",0,0,['None'],6.21859,320,none
31.212826,-18.363333,-34.33921,23284,Wayfinder,['Abstract Strategy'],0,0,['None'],6.69575,106,none
32.712276,75.1,54.92225,23292,Gold Thief,"['Card Game', 'Fantasy', 'Number']",0,1,"['Hand Management', 'Set Collection']",5.70119,84,Fantasy
-30.71534,-13.312021,-38.869896,23304,"""Oh My God! There's An Axe In My Head."" The Game of International Diplomacy ","['Humor', 'Negotiation', 'Political']",0,0,"['Dice Rolling', 'Trading', 'Variable Phase Order', 'Variable Player Powers']",6.27017,59,none
69.48442,2.8389416,-37.422382,23311,Carrousel,"['Animals', 'Puzzle', 'Real-time']",0,0,['None'],6.27932,217,none
80.281364,-14.709415,48.297245,23329,Skybridge,['Abstract Strategy'],0,0,"['Hand Management', 'Pattern Building']",5.88054,257,none
2.5166721,23.190277,39.457943,23334,Doodle Dice,"['Card Game', 'Dice']",0,0,"['Dice Rolling', 'Set Collection', 'Take That']",5.60392,344,none
28.710062,-23.925743,-54.081467,23348,Easter Island,['Abstract Strategy'],0,0,"['Action Point Allowance System', 'Point to Point Movement']",6.40049,355,none
-21.502321,23.592007,57.786625,23373,HeroCard Galaxy,"['Card Game', 'Science Fiction', 'Space Exploration']",0,1,['Variable Player Powers'],5.83333,57,Science Fiction
11.414683,71.51925,52.2441,23374,HeroCard Champion of New Olympia,"['Card Game', 'Comic Book / Strip']",0,1,"['Area Movement', 'Hand Management', 'Modular Board', 'Variable Player Powers']",5.64912,57,none
-16.774532,-17.776884,-55.7554,23375,HeroCard Rise of the Shogun,"['Card Game', 'Medieval']",0,1,"['Area Movement', 'Variable Player Powers']",6.33605,172,none
-53.294025,-41.249794,-35.31417,23378,Cold War Battles: Budapest '56 & Angola '87,"['Modern Warfare', 'Wargame']",0,0,['Hex-and-Counter'],6.66855,55,none
9.883614,-65.15686,0.6409778,23387,Conan Collectible Card Game,"['Adventure', 'Card Game', 'Collectible Components', 'Fantasy', 'Fighting', 'Mythology']",0,0,['None'],7.11132,106,Fantasy
14.644938,-27.552069,8.438679,23388,Ninja Galaxy,['Science Fiction'],0,0,['Roll / Spin and Move'],3.31857,70,Science Fiction
-91.98765,-1.2084914,5.891569,23400,Napoleon at the Crossroads,"['Napoleonic', 'Wargame']",0,0,"['Action Point Allowance System', 'Hex-and-Counter']",7.31216,74,none
-83.59871,-32.23091,15.4944315,23418,Pursuit of Glory,"['Wargame', 'World War I']",0,0,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement']",7.90819,414,none
-49.428253,14.536669,-26.833761,23451,Space Dealer,"['City Building', 'Real-time', 'Science Fiction', 'Transportation']",0,1,"['Pick-up and Deliver', 'Point to Point Movement', 'Simultaneous Action Selection', 'Trading']",6.58099,1575,Science Fiction
16.121689,-20.228848,8.668604,23499,Deal or No Deal,['Movies / TV / Radio theme'],0,0,['Secret Unit Deployment'],3.75521,96,none
-51.161747,60.764732,59.87675,23521,Ringgz,['Abstract Strategy'],0,0,['Area Enclosure'],5.80733,191,none
-68.6088,23.724861,15.711993,23540,1889,"['Economic', 'Trains', 'Transportation']",0,0,"['Auction/Bidding', 'Route/Network Building', 'Stock Holding', 'Tile Placement']",7.94069,375,Economic
80.62965,25.257973,-10.961163,23550,WordSpot,['Word Game'],0,0,['Tile Placement'],6.14551,156,none
70.75786,-0.6340396,52.12017,23576,CooCoo the Rocking Clown!,"['Action / Dexterity', ""Children's Game"", 'Puzzle']",0,0,"['Co-operative Play', 'Pattern Building']",5.64389,90,none
46.41541,71.1942,31.470837,23598,Mother Sheep,"['Action / Dexterity', 'Animals']",0,1,['Line Drawing'],5.43808,146,none
50.057457,-55.12749,1.450432,23604,The World Cup Game,['Sports'],0,1,['Tile Placement'],7.03513,657,none
-42.164383,-63.44029,30.846968,23613,La vallée de la mort,"['Vietnam War', 'Wargame']",0,1,"['Area Movement', 'Hex-and-Counter']",5.41949,59,Vietnam War
-18.576796,-21.266771,-22.09446,23615,Kulikovo 1380: The Golden Horde,"['Medieval', 'Wargame']",0,0,['Hex-and-Counter'],6.81154,78,none
-12.172607,55.33454,22.492727,23631,Conquest of Pangea,['Prehistoric'],0,1,"['Action Point Allowance System', 'Area Movement']",5.32853,279,none
-83.644196,-33.81861,-10.609138,23642,Storm of Steel,"['Wargame', 'World War I']",0,1,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Hex-and-Counter', 'Simulation']",6.14,55,none
-7.168101,39.696133,-2.482472,23654,Scurvy Musketeers of the Spanish Main,"['Card Game', 'Humor', 'Movies / TV / Radio theme', 'Nautical', 'Pirates']",0,0,['None'],6.07432,105,none
62.895313,-29.696957,31.193768,23656,Chuck-It Chicken!,"['Action / Dexterity', 'Animals', ""Children's Game"", 'Dice']",0,0,['Roll / Spin and Move'],5.41317,205,none
-6.77035,38.46264,-24.081886,23657,Ahoy Treasures!,"[""Children's Game"", 'Dice', 'Pirates']",0,0,['Roll / Spin and Move'],6.72615,65,none
39.555206,44.47876,17.269876,23658,Fiery Dragons,"[""Children's Game"", 'Memory', 'Racing']",0,0,['Memory'],6.05287,87,none
-53.760075,34.52755,32.10326,23671,Monopoly: Spongebob Squarepants,"[""Children's Game"", 'Economic', 'Movies / TV / Radio theme', 'Negotiation']",0,0,"['Auction/Bidding', 'Roll / Spin and Move', 'Set Collection', 'Trading']",5.46336,131,Economic
-17.23845,-17.933489,9.112531,23679,Warriors of God,"['Medieval', 'Wargame']",0,1,"['Area Movement', 'Dice Rolling']",7.3971,898,none
80.49958,-12.191685,28.221914,23684,Crystal Code,"['Abstract Strategy', 'Deduction']",0,0,['Pattern Building'],4.82593,54,none
-85.814415,-5.38343,9.56958,23685,1805: Sea of Glory,"['Bluffing', 'Napoleonic', 'Nautical', 'Wargame']",0,0,"['Chit-Pull System', 'Dice Rolling', 'Hex-and-Counter', 'Secret Unit Deployment', 'Simulation']",7.45057,244,none
8.64509,36.698303,-27.458746,23686,GiftTRAP,"['Humor', 'Party Game']",0,1,"['Simultaneous Action Selection', 'Voting']",6.46614,2182,none
61.55749,20.292833,29.316652,23694,Pirates of the Caribbean DVD Treasure Hunt,"['Adventure', 'Electronic', 'Exploration', 'Fantasy', 'Fighting', 'Movies / TV / Radio theme', 'Pirates']",0,0,"['Action Point Allowance System', 'Dice Rolling', 'Roll / Spin and Move', 'Trading']",4.68946,147,Fantasy
9.406613,-2.763222,17.290403,23707,Venus Needs Men,"['Humor', 'Science Fiction']",0,0,"['Card Drafting', 'Dice Rolling', 'Point to Point Movement']",6.0516,94,Science Fiction
-43.045692,25.818,-26.98586,23730,Gheos,"['Civilization', 'Mythology']",0,0,"['Area Control / Area Influence', 'Commodity Speculation', 'Stock Holding', 'Tile Placement']",6.53907,1631,none
53.203064,-57.234245,-49.047634,23757,NHL Ice Breaker: The Card Hockey Board Game,"['Card Game', 'Sports']",0,0,"['Hand Management', 'Simulation', 'Simultaneous Action Selection']",6.3072,250,none
-53.834873,-67.76096,-46.870903,23761,Guadalajara,"['Civil War', 'Wargame']",0,0,['Hex-and-Counter'],6.50722,126,none
-5.860915,36.19007,61.91938,23777,Pieces of Eight,['Pirates'],0,0,['Hand Management'],5.76356,118,none
-11.229654,0.36259302,-33.601406,23779,Enemy Chocolatier,['Economic'],0,0,"['Area Control / Area Influence', 'Modular Board']",6.65829,308,Economic
16.18822,-50.790657,20.467134,23812,Drachenjäger von Xorlosch,"['Adventure', 'Exploration', 'Fantasy']",0,0,"['Area Control / Area Influence', 'Area Movement', 'Role Playing']",5.19074,54,Fantasy
-73.287865,24.125114,10.525881,23817,1861: The Railways of the Russian Empire,"['Economic', 'Trains']",0,1,"['Auction/Bidding', 'Route/Network Building', 'Stock Holding', 'Tile Placement']",7.5536,433,Economic
59.856575,-45.698532,6.2144403,23827,Millionen von Schwalben,['Sports'],0,1,"['Betting/Wagering', 'Dice Rolling']",7.33529,119,none
-66.169975,-57.24798,-46.63296,23828,Dixie: Gettysburg,"['American Civil War', 'Card Game', 'Collectible Components', 'Wargame']",0,0,['None'],6.50948,153,none
-73.1895,-60.33037,-53.23113,23829,Dixie: Shiloh,"['American Civil War', 'Card Game', 'Collectible Components', 'Dice', 'Wargame']",0,0,"['Area Control / Area Influence', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Secret Unit Deployment']",6.46309,149,none
-24.96368,-3.2238457,47.946552,23848,Hameln,"['Animals', 'City Building', 'Humor']",0,0,['Variable Phase Order'],5.87403,303,none
-2.9229553,-82.341354,24.508692,23870,"Strange Defeat:  The Fall of France, 1940","['Wargame', 'World War II']",0,0,['Hex-and-Counter'],5.14511,92,none
9.846845,-38.629894,-46.378727,23878,Star Wars: Stolen Plans Card Game,"['Card Game', 'Movies / TV / Radio theme', 'Print & Play', 'Science Fiction']",0,0,['Hand Management'],6.51595,148,Science Fiction
-9.191651,39.29219,-32.801773,23890,Der schwarze Pirat,"['Action / Dexterity', ""Children's Game"", 'Nautical', 'Pirates']",0,0,"['Dice Rolling', 'Point to Point Movement']",6.63339,557,none
-61.98999,19.981318,43.435856,23908,Metromania,"['Trains', 'Transportation']",0,0,"['Modular Board', 'Route/Network Building', 'Tile Placement']",5.92367,207,none
-6.799664,36.215393,-2.077698,23912,Dread Pirate: Buccaneer's Revenge,['Pirates'],0,0,['None'],6.05871,132,none
-5.9220676,36.816513,18.541058,23913,League of Pirates,['Pirates'],0,0,['Dice Rolling'],4.31964,56,none
-46.205944,-13.704745,-36.07836,23915,Solitaire Caesar,"['Ancient', 'Print & Play', 'Territory Building', 'Wargame']",0,0,"['Area Movement', 'Dice Rolling']",6.6325,100,none
-91.28807,-18.363186,-1.0369669,23917,Not War But Murder,"['American Civil War', 'Wargame']",0,0,"['Area-Impulse', 'Hex-and-Counter']",7.02238,143,none
-69.562065,14.866755,0.55306065,23919,China Rails,"['Economic', 'Trains', 'Transportation']",0,0,"['Crayon Rail System', 'Pick-up and Deliver', 'Route/Network Building']",7.09979,237,Economic
-74.90731,-53.292618,-22.980215,23928,Glory III,"['American Civil War', 'Wargame']",0,0,"['Chit-Pull System', 'Hex-and-Counter']",6.78702,181,none
72.86057,-2.011779,-52.951443,23931,Gene Pool,"['Card Game', 'Educational', 'Puzzle']",0,0,['Pattern Building'],6.48105,190,none
-34.943806,-34.364937,-3.6525502,23935,Oshi,"['Abstract Strategy', 'Mythology']",0,0,['None'],6.1298,435,none
1.9948272,4.897917,30.272526,23946,Na Sygnale,"['Card Game', 'Humor', 'Party Game']",0,0,"['Action Point Allowance System', 'Dice Rolling', 'Pick-up and Deliver', 'Point to Point Movement', 'Roll / Spin and Move']",4.55121,124,none
-35.11883,-7.9243164,-7.070428,23950,Viktory II,"['Exploration', 'Fighting', 'Territory Building', 'Wargame']",0,1,"['Dice Rolling', 'Modular Board']",6.95064,413,none
47.494965,68.49841,-38.064392,23954,Pictionary: Party Edition,"['Party Game', 'Real-time']",0,0,"['Co-operative Play', 'Line Drawing', 'Paper-and-Pencil', 'Pattern Recognition']",6.2403,66,none
-76.00836,-19.736399,59.63109,23957,Stand at Mortain,"['Wargame', 'World War II']",0,0,"['Chit-Pull System', 'Hex-and-Counter']",5.80778,135,none
42.713745,-35.105064,28.619965,23959,Piranha Panic,"['Animals', ""Children's Game"", 'Racing']",0,0,"['Dice Rolling', 'Grid Movement', 'Roll / Spin and Move']",4.77268,97,none
-5.9670415,7.872696,19.06148,23964,The Game of Life (40th Anniversary Edition),['Economic'],0,0,['Roll / Spin and Move'],4.45411,443,Economic
-23.458286,66.523094,11.501681,23977,Hell Dorado,"['Adventure', 'Fantasy', 'Miniatures', 'Religious', 'Renaissance']",0,0,['Dice Rolling'],7.63333,69,Fantasy
-11.873919,56.816578,-51.81165,23981,Genesis,"['Prehistoric', 'Territory Building']",0,0,"['Dice Rolling', 'Tile Placement']",6.43905,421,none
-33.886078,-32.432594,-26.28097,23985,Midgard,"['Medieval', 'Mythology']",0,0,"['Area Control / Area Influence', 'Card Drafting', 'Hand Management', 'Memory', 'Set Collection']",6.63296,957,none
-62.770233,3.3009534,11.473701,23995,No Peace Without Spain!,"['Age of Reason', 'Wargame']",0,0,"['Campaign / Battle Card Driven', 'Point to Point Movement']",7.63778,180,none
-52.835197,31.882088,25.913984,24000,Monopoly: Nintendo,"['Economic', 'Negotiation', 'Video Game Theme']",0,0,"['Auction/Bidding', 'Roll / Spin and Move', 'Set Collection', 'Trading']",5.03507,205,Economic
-6.1822057,40.080868,53.85094,24002,Pirate King,"['Adventure', 'Economic', 'Nautical', 'Pirates', 'Territory Building']",0,0,['None'],5.69719,237,Economic
-49.908455,63.5055,25.328434,24009,Battleship Command: Pirates of the Caribbean,"['Deduction', 'Movies / TV / Radio theme', 'Nautical', 'Pirates']",0,0,['Area Enclosure'],5.08339,79,none
-76.00836,-19.736399,-11.053716,24013,"Bitter Victory:  The Invasion of Sicily, 1943","['Wargame', 'World War II']",0,0,"['Chit-Pull System', 'Hex-and-Counter']",6.16081,74,none
13.566488,75.65828,-11.896253,24025,Attacktix Battle Figure Game Marvel Superheroes,"['Action / Dexterity', 'Collectible Components', 'Comic Book / Strip', 'Miniatures']",0,0,['Variable Player Powers'],6.17681,69,none
53.877926,-24.420242,44.358707,24028,Rukshuk,"['Action / Dexterity', 'Party Game']",0,0,['None'],5.9915,306,none
-7.489845,-13.661173,-26.841917,24037,Escape from Atlantis,"['Adventure', 'Nautical']",0,0,['Modular Board'],6.56676,1218,none
7.582621,7.565315,-11.7031765,24051,Fowl Play!,['Animals'],0,0,"['Hand Management', 'Hex-and-Counter', 'Set Collection']",6.17195,197,none
33.380077,-32.122852,25.362455,24053,Section X,"['Adventure', 'Racing']",0,0,['Tile Placement'],5.07922,77,none
-4.8546143,70.245544,19.016205,24067,Dragonology: The Game,"['Fantasy', 'Novel-based']",0,0,"['Betting/Wagering', 'Pick-up and Deliver', 'Point to Point Movement', 'Rock-Paper-Scissors', 'Roll / Spin and Move', 'Set Collection', 'Trading']",4.43153,274,Fantasy
14.722222,20.91816,-19.995789,24068,Shadow Hunters,"['Adventure', 'Bluffing', 'Card Game', 'Deduction', 'Horror', 'Party Game']",0,1,"['Dice Rolling', 'Partnerships', 'Player Elimination', 'Variable Player Powers']",6.84878,6282,none
-22.240332,-59.564075,10.811637,24070,Afrika (second edition),"['Wargame', 'World War II']",0,0,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']",7.57742,369,none
-24.42,-67.63619,-46.744614,24078,Lightning: North Africa,"['Card Game', 'World War II']",0,0,"['Hand Management', 'Simulation']",6.51115,131,none
75.56562,-16.692785,-1.9440522,24082,Voltage,['Card Game'],0,0,"['Hand Management', 'Pattern Building']",6.03221,203,none
-69.764175,-7.051363,56.58132,24083,Desert Bazaar,['Arabian'],0,0,"['Dice Rolling', 'Hand Management', 'Tile Placement']",5.74078,138,none
54.68049,-12.405021,-43.37077,24085,EVE: The Second Genesis,"['Card Game', 'Collectible Components', 'Science Fiction', 'Video Game Theme']",0,0,['Hand Management'],6.60853,184,Science Fiction
67.10175,38.991947,27.223524,24105,The Da Vinci Code Game,"['Movies / TV / Radio theme', 'Novel-based', 'Trivia']",0,0,['Roll / Spin and Move'],4.93529,51,none
-7.584654,39.529182,23.010513,24116,The Game of Life: Pirates of the Caribbean – Dead Man's Chest,"['Movies / TV / Radio theme', 'Nautical', 'Pirates']",0,0,['Roll / Spin and Move'],5.32873,134,none
46.07317,68.020134,-12.3856945,24118,Pictionary Mania,"['Action / Dexterity', 'Party Game', 'Word Game']",0,0,"['Acting', 'Line Drawing', 'Paper-and-Pencil', 'Partnerships']",6.19184,98,none
-29.906343,5.120606,-12.546599,24122,Greentown,['City Building'],0,0,"['Modular Board', 'Tile Placement']",6.19958,118,none
15.224419,-65.51318,35.585728,24127,Pokémon Trading Figure Game,"['Card Game', 'Collectible Components', 'Fantasy', 'Miniatures']",0,0,['Area Movement'],5.98226,62,Fantasy
-53.972248,35.270523,26.663975,24141,Monopoly: Family Guy,"['Economic', 'Movies / TV / Radio theme', 'Negotiation']",0,0,"['Auction/Bidding', 'Roll / Spin and Move', 'Set Collection', 'Trading']",4.99254,67,Economic
9.655401,71.21126,45.864204,24157,Order of the Stick Adventure Game: The Dungeon of Dorukan,"['Adventure', 'Card Game', 'Comic Book / Strip', 'Fantasy']",0,1,"['Dice Rolling', 'Modular Board']",5.81842,1102,Fantasy
-7.8548484,42.853127,37.75273,24168,Pirates: Quest for Davy Jones' Gold,"['Fighting', 'Miniatures', 'Nautical', 'Pirates']",0,0,['Dice Rolling'],5.53755,151,none
-48.826984,22.157194,-19.492628,24181,Imperial,"['Economic', 'Fighting', 'Nautical', 'Political']",0,0,"['Area Control / Area Influence', 'Area Movement', 'Stock Holding']",7.63561,7192,Economic
-10.269722,83.85435,-4.7473774,24186,Treasure Fleet,"['Bluffing', 'Card Game', 'Pirates']",0,0,"['Auction/Bidding', 'Trick-taking']",6.10462,65,none
-64.653336,37.291595,26.341986,24224,Anasazi,"['American West', 'Exploration']",0,0,['Modular Board'],4.99272,401,none
-60.1694,20.957996,-45.909386,24225,Boxcars,"['Economic', 'Trains', 'Transportation']",0,0,['Roll / Spin and Move'],6.53026,152,Economic
21.098759,-15.711842,-38.96681,24230,Glik,['Abstract Strategy'],0,0,"['Action Point Allowance System', 'Modular Board']",6.2852,125,none
60.007336,18.246494,54.19,24245,Laser Battle,"['Abstract Strategy', 'Electronic']",0,0,['Modular Board'],5.695,140,none
-14.89284,-63.532776,24.422255,24254,Battleship (second edition),"['Nautical', 'Wargame', 'World War II']",0,0,['Hex-and-Counter'],5.15714,98,none
81.105156,8.703284,27.727657,24258,Pounce!,"['Animals', 'Card Game', ""Children's Game"", 'Real-time']",0,0,"['Pattern Recognition', 'Set Collection']",4.88402,97,none
-13.133014,56.58052,-49.16312,24270,Hoyuk,"['Ancient', 'City Building', 'Negotiation', 'Prehistoric', 'Print & Play']",0,1,"['Action Point Allowance System', 'Modular Board', 'Simulation', 'Tile Placement']",6.28435,310,none
-51.889683,61.72826,-39.036213,24280,Mimic,"['Abstract Strategy', 'Card Game']",0,0,"['Area Enclosure', 'Card Drafting', 'Pattern Building', 'Set Collection']",6.28022,91,none
81.0533,28.8892,-29.151724,24304,Unspeakable Words,"['Card Game', 'Horror', 'Word Game']",0,1,['Player Elimination'],6.2712,1153,none
44.70497,5.841417,-20.360737,24310,The Red Dragon Inn,"['Card Game', 'Fantasy', 'Humor', 'Medieval', 'Party Game']",0,1,"['Betting/Wagering', 'Hand Management', 'Player Elimination', 'Take That', 'Variable Player Powers']",6.57561,4881,Fantasy
2.8359728,-8.392786,32.312458,24318,UNO Spin,['Card Game'],0,0,['Hand Management'],5.47821,257,none
-10.031048,-70.20311,-60.308743,24321,Panzer Grenadier: Airborne (Introductory Edition),"['Wargame', 'World War II']",0,1,"['Dice Rolling', 'Hex-and-Counter']",6.41299,154,none
63.57214,35.140095,26.448715,24376,Trivial Pursuit: Totally 80s Edition,"['Party Game', 'Trivia']",0,0,['Roll / Spin and Move'],4.99336,226,none
10.487526,70.38415,54.084946,24387,Dilbert: The Board Game,"['Comic Book / Strip', 'Humor']",0,0,['None'],5.69363,157,none
-9.319698,-27.5436,-29.631882,24396,War on Terror,"['Negotiation', 'Wargame']",0,0,['Area Movement'],6.20799,1066,none
-4.3060503,-5.081376,-30.9448,24410,Treasures & Traps,"['Card Game', 'Fantasy']",0,1,['Set Collection'],6.19233,443,Fantasy
-7.5812645,34.95362,-50.012157,24416,Santy Anno,"['Pirates', 'Racing']",0,1,['None'],6.31996,519,none
67.986275,5.457011,-18.46506,24417,Factory Fun,"['Industry / Manufacturing', 'Puzzle', 'Real-time']",0,1,"['Modular Board', 'Tile Placement']",6.86167,3183,none
51.731667,55.423767,38.489,24473,Megastar,"['Card Game', 'Music']",0,0,"['Hand Management', 'Set Collection']",5.47839,434,none
-44.780098,-6.2025676,-35.189327,24475,Balam,"['Ancient', 'Civilization', 'Fighting', 'Territory Building']",0,0,['Tile Placement'],6.67455,55,none
-23.60825,68.35893,-40.841167,24480,The Pillars of the Earth,"['Economic', 'Medieval', 'Novel-based', 'Religious']",0,1,['Worker Placement'],7.32224,13126,Economic
81.26008,31.410648,19.66938,24484,Disorder,"['Bluffing', 'Card Game', 'Word Game']",0,0,['None'],5.23134,67,none
